group_id,entity_name,entity_value,extracted_text
523149,item_weight,15.3 gram,"ring size options: us size 7, 8, 9, 10, 11, 12,13,14

18.5mm/0.77inch

19mm/0.74inch

a austrian rhinestone

sturdy stainless steel ‘__ thickness :1.7mm/0.06inch

net weight:15.3¢
"
752266,voltage,2.0 volt,"specification

ae

10-12 hours

100% solar powered

2v/0.3w monocrystalline silicon

 waterproot grade

charging time
working time

nore oe
s ss le m3
1. make sure the switch is on before maog: or the solar pathway
lights won't light or charge. ¢

2 please remove the transparent; pratesine film on the séiae
panel, this will allow the solar panel to receive nore sunlight.

_ 3, as the charging effect of the solar panel is depended. on the pee
sunlight, the lighting time is aiscied by weathers sepsons, eats.
places, etc. beech

4. fully charged the solar panel under sunlight fort0 hours at

the first time use,

§. please keep the panel clean and put it directly in the sun to bps
get enough solar: energy to hee

"
641642,voltage,12.0 volt,"how to connect led strip lights?

ir remote
"
641642,voltage,12.0 volt,"\ ' ar
' \ cs]
\ vere ss
ii ono 5
-
\ . a
\

"
369753,item_volume,1.76 fluid ounce,"perfectlook®

london

o

black mask
peel-off

professional
deep cleansing

with bamboo charcoal
removing blackheads.
brightens and tightens pores.
controls excess oil.

soothing toning nourishing.

) all skin types

€1.76 fl.oz (oml)

perfectlook®

~—— london

o

black mask
peel-off

professional
deep cleansing

hectlook

don

«mask effectively

ates skin and

oves dirt and

ins. it richs in mild
defective formula
ontains activated
hatooal powder sea
iit extract and
lavender oil hich
helps remove
clin surface ce

with bamboo charcoal
removing blackheads. brightens
and tightens pores. controls excess
oil. soothing toning nourishing.

1,76 f1.02 (50m)
"
369753,item_volume,1.76 fluid ounce,"perfection

~~ london ——

perfectlook®

london

o

o

black mask
peel-off 4 ee

professional

deep cleansing mid professional
mua
ii deep cleansing
with bamboo charcoal =

removing blackheads.
brightens and tightens pores.
controls excess oil.

soothing toning nourishing. fy with bamboo charcoal
all skin types ; removing blackheads. brightens

and tightens pores. controls excess

oil. soothing toning nourishing.

1) 1.76 fl.0z (60m)

€1.76 fl.oz (om)

100% recyclable

"
369753,item_volume,1.76 fluid ounce,"perfectlook®

—— london ——

black mask
peel-off
professional
wae cleansing

with bamboo charcoal

removing blackheads.

brightens and tightens pores.

controls excess oil.

soothing toning nourishing.

all skin types

€ 1.76 fl.oz (60ml)

black mask
peel-off

deep cleansing

bamboo charcoal

removing blackheads.

brightens and tightens pores.
controls excess oil.

soothing toning nourishing.

"
369753,item_volume,50.0 fluid ounce,"ee re,
hales

perfectlook®

london

black mask peel-off

orofessional deep cleansing

effectively hydrates skin and removes
dirt and toxins. it richs in mild
and effective formula, contains:
activated charcoal powder,
sea silt extract,

aloe vera and castor oil
which help to remove dulling surface
cells and impurities, while vitamins
and plant extract soften the skin
to restore a youthful glow.

"
369753,item_volume,1.76 fluid ounce,"compare yourself

perfectlook®

| perfectlook°

perfectlook""

black mask
peel-off

professional
deep cleansing

with bamboo charcoal

premium - quality natural ingredients.
no hidden ingredients,
no chemicals!

free of micro plastics, parabens and
questionable additives.

fair price for fair quantity! it goes long
enough, so you do not get out of the
opening period.

genuine product, properly sealed and
bottled in brown glass with a dropper
that prevents the oxidation of vitamin
c and preserves serum effectiveness.

ticker consistency due to higher con-
centration of active ingredients.

uk seller next day delivery for amazon
prime members.

000 8 8 8

often non-organic quality ingredi-
ents. hidden ingredients!

possibly contains questionable addi-
tives and fillers.

often pay more for larger quantities
and discard the unused product due
to the opening time off.

mostly packaged in a big jar that
allow mask to dry after a few uses.

usually thin and watery due to a lower
concentration of active ingredients.

often non-uk sellers, delivery in 3-5
days or a more.
"
275506,item_weight,0.14 ounce,"individual earbuds are approximately 0.14 ounces

}
"
955292,wattage,0.75 watt,"product
information

%%f)

product model: material:
cpc200-a2a abs + pc

product size: package dimensions:
80x46x13mm 115x80x36mm
power consumption: surface treatment:
0.75w glossy + frosted
insert method: wifi module:

plug & play 5ghz wifi
"
955292,wattage,0.75 watt,"@
glarlinze 2a i ancroia aro use)

upgrade the original car wired android auto to wireless android auto;
plug&play, non-inductive connection, faster connection;

support ota upgrade;

continue the operation of the original car's buttons, knobs, mic etc.

huizhou yunlian technology co.,ltd.
tel: 400-930-3035 web: www.carlinkit.com

name: wired to wireless usb adapter
model: cpc200-a2a,

power: dc/sv 0.75w

connectivi wifi 802.11a/b/g/n/ac 2.4ghz+5ghz
dimensions/weight: 80x46x13mm/40g 315°181""0.63 inch/i.tioz
operating temp: 0°c-40°c / 32°f-140°f

support car: built-in android auto (usb)

support android phone: ‘android 10.0%, some tequire android 110+

fcc id: 2ayc2-cpc200 bluetooth qdid: 180995

c€ fe rohs &% |
zjrvesn qe 6 185""56018!

"
752266,wattage,60.0 watt,"e 12 bulb base

max wattage:60w
voltage :110v-240v
light bulb is not included
"
934747,item_weight,150.0 gram,
993359,item_weight,10.0 gram,
993359,item_weight,10.0 gram,
993359,item_weight,10.0 gram,"\,

"
558374,item_weight,1.0 kilogram,"beans midsize sweet 1kg ©

jelly

gbie confectionery. ingredients. sugar, ses
starch, glazing agents (£901, e903, e904 es
piackeurrant), colour (e190, £120, £1509: £171) best before. see reve
of packaging, nutritional value per 1008: &nergy 1598 kj 376 kcal, fat o04,
winich saturates 0.0g, carbohydrate? 94.09) of which sugars 77 1g, fibre cy
protein 0.09, salt 0.06g
nu/b suikerwerk. ingredienten: suiker, glucosesiroop, water, gemodificeers
maiszetmeel, giansmiddelen (e901, £903, £904). aromas vous onset
(e297, £330), plantaaraige ole (kokos),kieurende levensmdceign ee ny-ant
van spirulina, saffloer, wortel, zwarte bes), kieurstoffen (e100, e126, seon
£171), tenminste houdbaar tot. zie achterzide verpakking. voesingewacrs:
100 g: energie 1598 kj 376 kcal, vet 0.09 waarvan verzadigce vetzuren 0
koolhydraten 94.0 waarvan suiker 77,1g, vezels 0 0g, eiwit 0.0g, zouto dey
de surwaren. zutaten: zucker. glukosesirup , warser, modifizierte roe
uberzugsmittel (e901, e903, e904), aromen, saueringemittel (e297. eang
pflanzenol (kokosnuss), farbende lebensmittel (konzentrate alls spiruig
saflor, karate, schwarze johannisbeere), farbestotion (e100, 126 yey
mindestens haltbar bis. siehe ruckseite beutel nahrwertangabe
ergie 1598 kj 376 kcal, fet 0.09) gesatiigte fettsauren 0 og
hydrate 94.09/ zucker 77.19, ballastetotle oy. ewe 0.03, suis 9 6s
donfiserie,sucre. sirop de glucose, eau, amidon de mals mode seca
genvavage (e901, e902, e904), aromes, clung ese? con vers
oix de coco), denrée alimentaire colorante (concentré de spirulina
carrotte, cassis), colorants (e100, £120, £1503, £171). préférence avant
nutritionnelie par rgle.1596 ki 376 keer walden ©
4g dont le sucre, fibres os, ge poe

a

0.09, de sel 0
er ae ; 08 fore ai glucosio, aequa, am
arom, acidi alimental

"
641642,wattage,750.0 watt,"led controller

"
397856,item_weight,5.5 milligram,"spermidin =
forte
5,5 mg

"
318770,wattage,22.5 watt,"universal compatibility

lightning

tot

iphone14 iphone13 iphone12
series series series

ipad/pro airpod/pro
usb-c

pd usb c
macbook pro wall charger

as

pd car charger power bank

"
375816,item_weight,100 gram,
375816,item_weight,100 gram,"oops

youve caught us during a makeover:

you might get this old jar but the coffee
content in both is the same

"
375816,item_weight,100 gram,"serving size: mix 1 tsp with 150ml of hot/cold water/ milk

ingredients: 100% single origin arabica coffee beans, l-theanine,
l-glutamine, ginkgo biloba, bacopa monnieri, panax ginseng, rhodiola rosea,
nature identical caramel extract.

no preservatives, no additives, no added sugar & no colourants

nutritional information in case of any customer complaint,

average value (per 100g) || comments or queries
275 kgal write to us at the mfd. & mktd. by address
energy or email us at: helpfaragecoffee.com
protein 16g || or visit: www.ragecoffee.com
carb 729 or call: +91-81 81 95 95 63
fat 2g
manufactured & marketed by: net weight 100g

swmabhan commerce pvt ltd
a-1/224 janak puri, new delhi 110058

{sat batch no. ©
ssal 3
lic. no.: 13320006000012 mrp & =

(incl. of ~

all taxes) oy
storage: =
always use a dry spoon and store unit sale al
in a cool & dry place price o
upload pictures on instagram using mfd. =
#keepraging to win free hampers use by 18 months from manufacture 8
‘@ragecoffee_

2 @ @ @m™

5 805960 581/92 56

"
767202,item_weight,23.0 kilogram,"% ‘
tome i
"
993359,item_weight,100 gram,
507467,item_weight,62 gram,"small size,slim body
easy to carry.

hook lock design

93mm

"
630869,item_weight,2 gram,"14. 2g

weight
"
893692,item_weight,2.7 kilogram,"<—_—————————————_ 100 cm

aerolite hard shell cabin suitcase——w———

aerolite

dimensions: 55x35x20cm (all parts)
46x35x20cm (body)

weight: 2.7kg
capacity: 32l
handle height: 1 metre
material: abs hard shell plastic
wheels: 8 (4x dual spinner)
lock type: 3 digit padlock
guarantee: 5 years

other colours in the range

ww

airlines approved

 vusune ary
20cm y eurowincs { f norwegian j and many more!

*requires paid priority boarding upgrade to take into the cabin
**requires easyjet plus or flex! fare upgrade to take into the cabin

"
750220,item_weight,900 gram,
750220,item_weight,900 gram,
523149,item_weight,2.1 gram,"measurement

width: 1.9mm/0.075in 24mm/0.94in

material:925 sterling silver weight:2.1g series:ring

this commodity is measured manually, and the length and weight may have
errors of 0.1-0.2mm and 0.1-0.2g; there may be a little color

difference due to the display and light problems. please refer to the real thing!

24mm/0.94in
"
369753,item_volume,1.69 fluid ounce,
369753,item_volume,1.69 fluid ounce,
369753,item_volume,1.69 fluid ounce,
369753,item_volume,1.69 fluid ounce,"ein frisches, seidiges aussehen

rosen

hydrating moi
with rose quartz & al

"
433914,item_weight,120.0 gram,"®, c750
ssi koscis ss

ao eek
doppelte naht handwer
7 kap lk as oos
se; sos esos osc
l$ sk oscsslsl
seactaeee

sjyutiualy slisselessens bat |

"
130591,item_weight,750.0 gram,"63cm/24.8in

14cm/5.5in

10cm/4in
py

i |
28cm
/11in

200cm/78.8in

"
926285,item_weight,100.0 gram,"product information

19.5cm/7.68in

14.5cm/5.741n

prduct name

material

cape size

leather armband

pu leather

one size

weight

colour

objects

100grams
brown

adults

"
916768,item_weight,60.0 gram,"4,9 cm

4,3 cm

"
939587,item_weight,150.0 kilogram,
365637,item_weight,300.0 gram,"ginger biscuits

peso neto/ net whieanr.
300g / 10,60%

"
483370,item_weight,50.0 gram,"weight: 50g
"
908443,item_weight,185.0 gram,"type bearing weight gear ratio fishing line capacity

bl1000 12 185g §.5:1 0.15/200 _0.15/200

"
675317,item_weight,40.0 gram,"36mm

weight: 40g
"
639090,item_weight,37.0 gram,"[nahrwerte / valeurs nutritionnelles/ 4100q | 379 (proportio/par | % gda*-
voedingswaarde / valori nutrizionali medi per 9 portion/per portie/razione)} 37g
| energiewert / valeur énergétique / energetische 1765 kj 654 kj 8 % é

waarde / valore energetico 420 kcal 156 kcal ° ff

h| ge) eiweib / protéines / eiwit/ proteine [see 220 [as |
(ee) kohlenhydrate / glucides / koolhydraten / carboidrati) 56.0 g 20.5 g 8%
i davon zucker / dont sucres / q

waarvan suiker / di cui zuccheri 38.09 12.0.9 16% §

7.29 10%

4.59 23 %

ww saturés / di cui saturi / waarvan verzadigd vet

ballaststoffe / fibres alimentaires / voedingsvezel / a
ce) natrium / sodium / natrium / sodio 0.249 0.09 g

(am fett / lipides / vet / grassi 19.59
davon gesattigte fettsauren / dont acides gras 12.09

| . rn ry ry “= n
1] i *qda deline daily amount) — richhwert fiird
"
359859,item_weight,56.0 gram,"peeetcrcecsy
ey
as.

tetas age reeeetse
sistas

ate x
: cath bharters
t “
axtd

es

itive free
‘al magnesite

-add
/ magnesi

"
557758,item_volume,8.0 fluid ounce,"ingle cup hot chocolate mix
melange a chocolat chaud —
£n portion individuelle
shake single serve cup before use.

load single serve cup into machine. choose the 8 fl oz setting. position mug below
beverage outlet. press start. stir and enjoy.

when finished, the single serve cups are hot and may drip. help avoid dripping by
tilting the single serve cup during removal from the machine.

do not remove the foil lid as the cup will not work properly in the machine and
could result in hot water burns.

run a hot water cycle, without a single serve cup, after preparing each hot chocolate.
store the single serve cups af room temperature.

agiter chaque capsule avant utilisation.

introduire une capsule dans la machine et mettre le réglage sur 8 02 lig. placer une
tasse sous la sortie de la boisson. mettre la machine en marche. remuez et dégustez.
une fois terminé, les capsules seront trés chaudes et pourront goutter. pour éviter
qu’elles ne coulent, inclinez-les légérement en les retirant de la machine.

ne pas retirer la membrane en aluminium, sinon la capsule ne fonctionnera pas
correctement dans la machine et pourrait provoquer des briilures d’eau chaude.

aprés chaque chocolat chaud, faire couler un cycle d’eau chaude sans mettre de capsule.
conserver les capsules a la température de la piéce.

ipo po 4
we crjoy the great jaste.
hot edocolate has never been more delicious or easier to prepare.
grove square™ creamy original hot chocolate is creamy smooth andfull
fi ze chocolate flavour. the warmth and comfort that each sip offers kee
_ ~~ this the perfect treat to enjoy any time of day, whether you are sharing it

with someone special or savouring the rich flavour on your own.
go ahead, enjoy a cup... and don’t forget the marshmallows!

~s

a re eere erre ys oe non

savourez le bon gout.

le chocolat chaud n’a jamais été aussi délicieux et facile 4 préparer.
le chocolat chaud original crémeux de grove square” est crémeux et
onctueux avec tout l’aréme du chocolat. la chaleur et le réconfort que

vous retrouvez a chaque gorgée en font une merveilleuse gaterie a

déguster a tout moment de la journée, que vous la partagiez avec
quelqu’un de spécial ou bien comme petit plaisir personnel.
préparez-vous donc une bonne tasse... et n‘oubliez pas les guimauves !

"
318770,wattage,1080.0 horsepower,"full hd 1080p

hd display no flicker

three dan of llg by cry boat

—< three par of glasses by greg amet aa

"
308856,item_weight,226.0 gram,
237000,item_weight,2.0 gram,"please measure your couch

before purchasing

h3 h2 h2
ge ea ral gl fel
i— evie fam

sofa loveseat armchair
"
529606,item_weight,340.0 gram,"a jolie mus*

sandalwood rose

scented candle natural soy wax
1202 / 3408

kes

"
529606,item_weight,340.0 gram,"fo pree cee oe ty
sir ran

| a jolie muse

sandalwood rose

scented candle natural soy wax
120z / 340g
"
529606,item_weight,340.0 gram,"¢ 60 hours average burn time
° 12 0z/ 340 g

|_a jolie muse

sandalwood rose
scented candie natural soy wax
rox / 3404
"
529606,item_weight,340.0 gram,"‘and
2

double cotton natural soy wax
wicks
"
529606,item_weight,340.0 gram,
529606,item_weight,340.0 gram,"la jolie muse

sandalwood rose

scented candie natural soy wax
1202/3408

"
308856,item_weight,80 gram,"selective

4g
selective

for rabbits

rich in natural ingredients
ideal for hand-feeding
interaction & bonding
——_ _ with ———_

e pea & mint ¢

also ideal for guinea pigs ideal for rabbits, guinea pigs,
& chinchillas chinchillas & degus

net weiht/poids net: 2.2/60g

net weight/poids net: 2.807/80g

selective
naturals

delicious natural snacks @

for rabbits

£

- meadow

rich in natural ingredients
ideal for hand-feeding
interaction & bonding
———_ wien

timothy hay & thyme

ideal for rabbits, guinea pigs,
chinchillas & degus

net weight/poids net: 2.802/80g

"
308856,item_weight,60 gram,"selective
naturals

for rabbits

rich in natural ingredients

ideal for hand-feeding

interaction & bonding
with

¢ pea & mint ¢

ideal for rabbits, guinea pigs,
chinchillas & degus

net weight/poids net: 2.10z/60g

"
308856,item_weight,80 gram,"selective’
naturals

eee
loops

snacks for rabbits

rich in natural ingredients

ideal for hand-feeding

interaction & bonding
with

timothy hay & apple

also ideal for guinea pigs
& chinchillas

net weight/poids net: 2.802/80g

"
308856,item_weight,80 gram,"selective
naturals

delicious natural snacks @

for rabbits

meado
ee

sy) ssy es
rich in natural ingredients
ideal for hand-feeding
interaction & bonding
with

timothy hay & thyme

ideal for rabbits, guinea pigs,
chinchillas & degus

net weight/poids net: 2.80z/80g

"
965518,item_weight,1 kilogram,"g ¢

8mm steel 20mm wood
drilling capacity drilling capacity

65cm—

2 year warranty

ay

battery &

charger included

22cm
"
630869,item_weight,50 gram,"ajustable linkst+free removal tool

width: 1.2cm(0.47inch)

weight: 50¢
"
519155,item_weight,2.3 kilogram,"tainless steel

hawkins.

induction

pressure cooker
available in 9 models

height (cm/in)

diameter (em/in)

ee 30 cm/12 inch
1.5 litre

ideal for
‘lor 2 persons

length: 31.4em /12.4inches
height: 16.1.cm//6.3 inches
diameter: 15.7 em /6.2 inches
product weight: 1.2 kg /2.6 1b
packed in carton: 1.8 kg /3.915

2 litre

ideal for

20r3 persons

length: 33.1 cm /13.0inches

height: 16.4 em /6.5 inches

diameter: 17.5 em /6.9 inches
juct weight: 1.4kg /3.110

ed in carton: 2.1 kg /4.615

3 litre tall

ideal for
3. or 4 persons

length: 33.1 cm / 13 inches
height: 20.6 cm /8.1 inches
diameter: 17.6 em /6.9 inches
product weight: 1.6 kg /3.5 1b
packed in carton: 2.4 kg /5.3 tb

3 litre

ideal for
2or3 persons

length: 36.9 cm / 14.5 inches
height: 17.1 em/6.7 inches
diameter: 20.8 cm /8.2 inches
product weight: 18kg /40 1
packed in carton: 2.8 kg /6.2 1b

4 litre
ideal for
4 to 6 persons

length: 1.5m /16.4inches
height: 20.1 cm/7.9 inches

diameter: 208 em / 6.2 inches
product weight: 2045/4. b
packed incarton: 3.4/6.8

30 cm/12 inch

ee 30 cm/12 inch

5 litre

ideal for

5to7 persons

length: 8.5m /16.4inches
height 23.1em/9:inches
diameter: 209¢m / 8.2 inches
product weight: 23g /5.2 ib
packed in carton: 34g /75 1

6 litre

ideal for

| to persons

length: 3.4m / 163 inches

eight 26.1cm/103nches

| diameter:20.9em/ a2 inches
product weight:2.4hg/5.3 ib

| pacted in carton: 3.6g/72 1

| blitre
ideal for
to 10 persons
| tenets / soins
height 25.1em/sinches
diameter: 256m / 10:1 inches
product weight: 3:5 hg/77 lb
paced incarton: 481g /1051

10 litre

ideal for

10 to 14 persons

length: 5:7 em /18.0inches
eight 20.1em/21 inches
diameter: 25.6¢m/ 10:1 inches
product weight:3:9hg/8.6 ib
packed incarton:5.21g/115 1

y “i
eere 30 crn/22 inch

"
529606,item_weight,347 gram,
529606,item_weight,347 gram,"sespreesearaaameniemnairie eae

"
529606,item_weight,552 gram,"3 oo

(=

"
529606,item_weight,552 gram,
529606,item_weight,552 gram,"dee
sugated wildflowers
pétales sucrés

yankee |
candle: f
"
501250,item_weight,4.0 gram,"schedule

p3

wed thu fri
) o 0 ) o 0 0
cccccc ¢
1 1 1 1 1 1 1
cok ok ew me
2 2 2 2 2 2 2
3 3 3 3 3 3 3
ck ee mh ©

ee
chek ehr h
(bead dkx

8

9 9

8 8 8 68 8 8
oe
9 _9 9 9 9 :

c 17c 30°c ©
ral

connect schedule

"
601746,item_weight,270.0 gram,"offizielle

ballgrobe 5

"
459516,item_weight,78.0 gram,
459516,item_weight,200.0 milligram,"indicazioni: la griffonia aiuta a controllare il senso della
fame e favorisce il normale tono dell’umore.

la cannella favorisce il] metabolismo dei carboidrati, la
funzione digestiva e la regolarita del transito intestinale. la
gimnema favorisce il metabolismo dei carboidrati e dei
lipidi ed il controllo del senso della fame. la spirulina ha
un’azione di sostegno e ricostituente.ii cromo contribuisce
al mantenimento di livelli normali di glucosio nel sangue ed
al normale metabolismo dei macronutrient.

avvertenze: avvertenza importante qualora a seguito
dell'uso del prodotto insorgano dei disturbi, a carico ad es.
della funzione epatica o del sistema nervoso centrale,
interrompere l'assunzione e sentire il parere del medico non
superare la dose giornaliera consigliata. tenere fuori dalla
portata dei bambini al di sotto dei tre anni. per l’uso del
prodotto si consiglia di sentire il parere del medico. in rari
casi l’acido lipoico pud dare ipoglicemia. gli integratori non
devono essere intesi come sostituti di una dieta variata ed
equilibrata e di uno stile di vita sano. conservare in luogo
fresco ed asciutto. la data di scadenza si riferisce al
prodotto in confezione integra correttamente conservato.

hyper advanced engineered food

ontrol

a) =

}
integratore alimentare a base di griffoniae.s.,
cannella, gimnemae.s., spirulina, garcinia e.s.
acido alfa lipoico e cromo.

prodotto nello stabilimento di via domenico veneziano 13
50143 firenze per conto di mlo italia via s. pertini 16

bibbona (li) |
8llo33

14811987973

hmper
www.hyperstore.it
60 compresse da 1300 mg - peso netto pari a 78 grammi

prodotto in
italia

informazioni nutrizionali

per dose ( 2 compresse ) % v.n.r.*

griffonia e.s. 400,00 mg

cannella 400,00 mg

gimnema e.s. 250,00 mg

spirulina 200,00 mg

garcinia e.s. 200,00 mg

acido alfa lipoico 100,0 mg

cromo 200 mcg 500,0

*vnr = valori nutrizionali di riferimento
ingredienti:calcio fosfato (agente di carica); griffonia
e.s. (griffonia simplicifolia baill. — semen); cannella
(cinnamomum verum j.presl — cortex); cellulosa
microcristallina (agente di carica); gimnema e.s.
(gymnema sylvestre r.br. — folium); spirulina (spirulina
platensis geitler — thallus); garcinia e.s. (garcinia
cambogia desr. — fructus); acido alfa lipoico; inulina;
magnesio stearato (antiagglomerante);talco (agente di
carica); cromo picolinato; carbonato di calcio;
ipromellosa; ferro ossido (colorante).

modalita d’uso: si consiglia di assumere 1-2 compresse al giorno, da

deglutire con lausilio di un bicchiere d’acqua or
non disperdere il contenitore nell’ambiente’ |

flacone: other 7 - raccolta plastica

tappo: pe 4 - raccolta plastica

verifica le disposizioni del tuo comune

lotton. daconsumarsi preferibilmente
entro fine:

o

brm © hyper wrrypor advanced engincored rood)

aeee ©

advanced engineered food

"
459516,item_weight,1300.0 milligram,"be
th
jie (shvper)
me
hate

isto

integratore,
cannella,

la nostra
formula

"
459516,item_weight,1300.0 milligram,"aiuto per il metabolismo

di livelli normali di glucosio

nel sangue

ase di griffoniaes.,

spirulina, garciniaes.
ico e cromo.

prodotto in
italia
"
767202,item_weight,5.0 kilogram,"alta capacita di copie*
10000 copie

bk
"
412008,wattage,4.0 watt,"i

potente
motor eléctrico de 4 w de potencia

"
731432,item_weight,24.0 milligram,"|

liposomale

astaxanthin

—_— i
5 —

na
hr
un
gserganz
dn wi) 0 uae

"
731432,item_weight,24.0 milligram,"= = - - 1 =
= | liposomale e
'
ll _——ee—_ —
d a

brand’ brand
a b

serving per container
of astaxanthin

12mg 10mg
liposomal technology

non gmo tested

potent antioxidant

® © ® ®&
® © ® ®&

support eye health

"
731432,item_weight,24.0 milligram,"what are the benefits of

=

| —_liposomale

=_==

|
=
——

. wa
1

antioxidant stronger than
vitamin c

promote natural skin
rejuvenation

enhances healthy eye &
vision function

liposomal technology,

* better absorption

"
731432,item_weight,24.0 milligram,"dosierungsanleitung:
fir erwachsene betragt die tagliche dosis 1
“weichkapsel, die mit dem essen eingenommen wird,

moder wie von ihrem arzt verordnet.
sz e -

warnung:
die empfohlene tagesdosis darf nicht tiberschritten
werden. auferhalb der reichweite von kindern
aufbewahren. wenn sie schwanger sind, stillen, kinder
unter 18 jahren haben, medikamente einnehmen oder
unter licher aufsicht stehen, konsultieren sie
bitte vor der einnahme ihren arzt. nicht
einnehmen, wenn sie vermuten, dass sie allergisch
auf haematococcus pluvialis oder eine andere
algenart reagieren.
ee

*nahrungsergiinzun
eine abwechslungsreiche erndhrung verwendet werden.

7 |

71077 — 74216

los-code:
il eso072a536

-rapsdayc]

liposomale

astaxanthin

60 wei

nahrungser

apseln
zungsmittel

nahrwertangaben

portionsgrére: 1 weichkapsel
portionen pro behalter: 60

menge pro portion %dv

astaxanthin 24mg ”

phosphatidylcholin 200 mg i

*taglicher wert nicht festgelegt.

zutaten:
astaxanthin (aus der mikroalge haematococcus
pluvialis), phosphatidylcholin (aus gentechnikfreiem,
sonnenblumendl), weichkapsel (gelatine, pflanzliches
glycerin, gereinigtes wasser).

©

+ +

hergestellt fiir: rapsdayci, :

ingolstadter str. 6, 86558 freinhausen, pfaffenhofen

a. d. ilm, oberbayern, bayern, germany
°

oe

+
hergestellt in uk exp: 01 april 2026.

"
731432,item_weight,24.0 milligram,"living well starts with
rapsdayci supplements.
just 1 liquid softgel

provides 24mg

quality matters

"
550840,item_weight,30 gram,"1.10”, amoled display
hd touch color screen

enjoy a wonderful and
clearer view

"
847223,item_weight,45.0 gram,"ecm

weight:45gm
"
486636,item_weight,10.0 gram,
486636,item_weight,0.22 pound,"z| keemake®

7” japanese santoku knife

h————__ overall: 12.4inch(314mm) ——___—+

h—— blade: 7zinch(178mm) ——}— handle:5.4inch(136mm) |

weight: 0.22 lbs (98.5g)
"
898898,item_weight,7.0 ounce,"specification

frame material: aluminum
wheel size: 64mm-72mm
wheel durometer: 82a
special feature:s light up wheels
bearing type: abec-7

brake included: one on right

how to measure foot length

x vv

jem 23u 0} buljo
lem au) 0} buljo

"
397856,item_weight,1000.0 microgram,"fo

1000mc

, fe « ff | —@ ee 4. ~2 a

1000mcg

y / / y f )
ct foes

"
397856,item_weight,1000.0 microgram,"folate

60 120 capsules
in total

1 capsule 120 servings
serving size per container

or d in
jetics we are highly focuse:
fe highest quality supplements
a; the market. using only the finest
pores at optimal dosages. helping you
i

fitness goals.
sfveyour health & 2 1000meg

(calcium l-5-methyltetrahydrofolate (l-smthf-¢y

1000mcg iredients:

rex mhetics, leaders in supplement
novation. #thefreakinyou

directions:

tue 1 capsule daily or as advised by your
eaiteare professional. do not exceed
recommended dosages.

late as (calcium l-5-methyltetrahydrofolate (l-smtheoa:
bran, magnesium stearate, hypromellose caosue.
nenufactured for

fieak athletics ltd

ciewr industrial estate

r allergens see ingredients capitalised & 8010

rning:
camarthen od supplements must not be used as a substitute for a vei ad
$4319rb l-methyfolate ed diet and a healthy lifestyle. if you are pregnant, breasteeegit
ttaathletcs, co.uk any medications, please consult a doctor before use, dscinine
i < 1000mcg per capsule and consult a doctor if adverse reactions occur. not intended er

rsons under the age of 18. keep out of reach of chien, sett
dry place. do not use if seal is broken or missing

®

‘teakathleticsuk | #freaknation

s information is not intended to diagnose, treat or cure ay alt
factured in a facility that also handles nuts, shelfish,mik, $9

120 capsules

food supplement

"
397856,item_weight,1000.0 microgram,"vegan
. a friendly

eco
g , se
*e vegetarian
me friendly
high
strength
‘/ folate bs
\ .
| 1000mcg :
: i easy to
\ i ra swallow
l-methyfolate
| 1000mcg per capsule
—°* no artificial
| 120 capsules — indredients
food supplement |

a freak]
thletics
"
397856,item_weight,1000.0 microgram,"high

strength
yj folate

? g

l-methyfolate
1000mcg per cap‘

\
1
7 n
‘
| |
,
!

120 capsule:

food supplem.

"
397856,item_weight,1000.0 microgram,"about:

at freak athletics we are highly focused in
producing the highest quality supplements
available on the market. using only the finest
ingredients at optimal dosages, helping you
achieve your health & fitness goals.

freak athletics, leaders in suppement
innovation. #thefreakinyou

directions:

take 1 capsule daily or as advised by your
healthcare professional. do not exceed
recommended dosages.

manufactured for
freak athletics ltd
cillefwr industrial estate
carmarthen

sa31 3ab
freakathletics.co.uk

ohyo®

@®freakathleticsuk | #hreaknation

x0018wyled

batch number / bbe see base of pot.

freak
hletics

folate

1000mcg

l-methyfolate
1000mcg per capsule

120 capsules

food supplement

supplement facts

as (calcium l-5-methyltetrahydrofolate (l-smthf-ca}

————
%daily value is not established

ingredients:
folate as (calcium -5-methyltetrahycrofolate (l-5mthf-cal,
rice bran, magnesium stearate, hypromeliose capsule.

for allergens see ingredients capitalised & bold

warning:

food supplements must not be used a5 a substitute for a varied and
belerced diet and 9 hevithy lifeatyte. if you are pregnant. breastiesding or
taking any medications, please conaut a doctor before use. discontinus
use and consult a doctor if adverse reactors occur not intended for use
by persona uncer the age af 18, keep out of mach af chien. stow in a
cocl, dry place. do not use # seal is broken or missing.

this information is not intended to diagnose, treat or cure ary aiment

manufactured 4 faciity that also handke ruta, shellish milk, say, egg,
gluten and products theract.

\/ vegan vegetarian
"
767202,item_weight,100.0 gram,"den orashareabehirgts

ft print. ,

he
"
731432,item_weight,500.0 gram,"rawseries

"
